game_id,game_name,game_yr_pub,min_players,max_players,min_play_time,min_age,avg_rating,complexity,categories,designers,publishers,rank,Puzzle,Card Game
150,PitchCar,1995,2,8,30,6,7.266,1.1269,Action / Dexterity|Children's Game|Party Game|Racing|Sports,Jean du Poël,Ferti|Goldsieber Spiele|Historien Spiele Galerie (Historien Spielegalerie)|Lautapelit.fi|Vision,413,0,0
157969,Sheriff of Nottingham,2014,3,5,60,14,7.11467,1.652,Bluffing|Card Game|Humor|Medieval|Negotiation|Novel-based|Party Game,Sérgio Halaban|André Zatz,Arcane Wonders|ADC Blackfire Entertainment|Asmodee|Asterion Press|Broadway Toys LTD|Cool Mini Or Not|Edge Entertainment|Fantasmagoria|Galápagos Jogos|Games7Days|IELLO|Kaissa Chess & Games|Lavka Games|Lex Games|Rebel Sp. z o.o.|Reflexshop|Siam Board Games|SuperHeated Neurons,414,0,1
5404,Amun-Re,2003,3,5,90,12,7.30956,3.0366,Ancient|Economic,Reiner Knizia,"Hans im Glück|Super Meeple|999 Games|Conclave Editora|dV Giochi|Ediciones MasQueOca|GoKids 玩樂小子|Korea Boardgames Co., Ltd.|Rio Grande Games|Surfin' Meeple|Surfin' Meeple China|Tasty Minstrel Games|Zvezda",415,0,0
246684,Smartphone Inc.,2018,1,5,60,12,7.68672,2.7368,Economic|Industry / Manufacturing,Ivan Lashin,Cosmodrome Games|Arcane Wonders|BoardM Factory|Broadway Toys LTD|DICE TOWER ESSENTIALS|Maldito Games|Portal Games,416,0,0
194607,Mystic Vale,2016,2,4,45,14,7.2832,2.25,Card Game|Fantasy,John D. Clair,Alderac Entertainment Group|Arclight|Atalia|Kilogames|Pegasus Spiele|Raven Distribution|Sylex,417,0,1
128996,1775: Rebellion,2013,2,4,60,10,7.66868,2.2411,Age of Reason|American Indian Wars|American Revolutionary War|Wargame,Beau Beckett|Jeph Stahl,"Academy Games, Inc.|ASYNCRON games|Ediciones MasQueOca|Schwerkraft-Verlag",418,0,0
17226,Descent: Journeys in the Dark,2005,2,5,120,13,7.29255,3.34,Adventure|Exploration|Fantasy|Fighting|Miniatures,Kevin Wilson,Fantasy Flight Games|Arclight|Delta Vision Publishing|Edge Entertainment|Heidelberger Spieleverlag|Kaissa Chess & Games|Nexus Editrice|Ubik,419,0,0
712,Blood Bowl (Third Edition),1994,2,2,180,12,7.54727,2.9814,Fantasy|Fighting|Miniatures|Sports,Jervis Johnson,Games Workshop Ltd.,420,0,0
83330,Mansions of Madness,2011,2,5,120,13,7.28442,3.2439,Adventure|Exploration|Fantasy|Fighting|Horror|Miniatures|Murder/Mystery|Puzzle,Corey Konieczka,Fantasy Flight Games|Arclight|Edge Entertainment|Galakta|Heidelberger Spieleverlag|Stratelibri|Wargames Club Publishing,421,1,0
226522,Exit: The Game – Dead Man on the Orient Express,2017,1,4,60,12,7.65825,2.7069,Deduction|Murder/Mystery|Puzzle|Real-time,Inka Brand|Markus Brand,"KOSMOS|999 Games|Devir|Dino Toys s. r. o.|Galakta|Giochi Uniti|Group SNE|IELLO|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Piatnik|Spilbræt.dk|Zvezda",422,1,0
136063,Forbidden Desert,2013,2,5,45,10,7.11609,2.048,Adventure|Fantasy|Science Fiction,Matt Leacock,"Gamewright|ADC Blackfire Entertainment|AURUM, Inc.|Cocktail Games|Competo / Marektoy|Devir|FoxMind Israel|Kaissa Chess & Games|Lifestyle Boardgames Ltd|Rebel Sp. z o.o.|Reflexshop|Schmidt Spiele|Sovranti|uplay.it edizioni|White Goblin Games",423,0,0
146791,Shadows of Brimstone: City of the Ancients,2014,1,4,120,12,7.96094,3.3462,Adventure|American West|Exploration|Fantasy|Fighting|Horror|Miniatures,Jason C. Hill,Flying Frog Productions,424,0,0
177639,Raptor,2015,2,2,30,9,7.29326,2.0751,Animals|Fighting|Science Fiction,Bruno Cathala|Bruno Faidutti,"Matagot|Boardgame Mall|Fun Supply|Hobby Japan|Lavka Games|Pegasus Spiele|Surfin' Meeple China|Swan Panasia Co., Ltd.",425,0,0
256730,Pipeline,2019,2,4,60,12,7.6662,3.8952,Economic|Industry / Manufacturing,Ryan Courtney,Capstone Games|Game Harbor|Maldito Games|sternenschimmermeer,426,0,0
158899,Colt Express,2014,2,6,40,10,7.10762,1.8213,American West|Fighting|Trains,Christophe Raimbault,Ludonaute|Asmodee|Asterion Press|Brädspel.se|Broadway Toys LTD|Fantasmagoria|GateOnGames|Gém Klub Kft.|GoKids 玩樂小子|Happy Baobab|Hobby Japan|Ideal Board Games|KADABRA|Kaissa Chess & Games|Lautapelit.fi|Lifestyle Boardgames Ltd|Lord of Boards|MINDOK|Rebel Sp. z o.o.|Siam Board Games,427,0,0
62227,"Labyrinth: The War on Terror, 2001 – ?",2010,1,2,180,12,7.58857,3.63,Arabian|Modern Warfare|Political|Wargame,Volko Ruhnke,GMT Games|Asterion Press|Bard Centrum Gier|Udo Grebe Gamedesign,428,0,0
291572,Oath: Chronicles of Empire and Exile,2021,1,6,45,10,7.95431,4.0081,Fantasy|Political,Cole Wehrle,"Leder Games|2Tomatoes Games|Korea Boardgames Co., Ltd.|Matagot|Portal Games|Spielworxx",429,0,0
156858,Black Orchestra,2016,1,5,90,14,7.52212,2.4069,Spies/Secret Agents|World War II,Philip duBarry,Game Salute|Asmodee|Asmodee Italia|Ludonova|REXhry|Starling Games (II),430,0,0
233312,Stuffed Fables,2018,2,4,60,7,7.5137,2.4118,Adventure|Animals,Jerry Hawthorne,Plaid Hat Games|Asmodee|Asmodee Italia|CrowD Games|Cube Factory of Ideas|Edge Entertainment|Gém Klub Kft.|MINDOK|Playfun Games|Purple Meeple Games|Summon Games,431,0,0
162082,Deus,2014,2,4,60,14,7.29974,2.8529,Civilization|Mythology,Sébastien Dujardin,Pearl Games|Asmodee|Asterion Press|Heidelberger Spieleverlag|Hobby Japan|Maldito Games,432,0,0
171,Chess,1475,2,2,0,6,7.16095,3.6826,Abstract Strategy,(Uncredited),"(Public Domain)|(Self-Published)|(Unknown)|3M|ABRA|Adams Brothers & Shardlow Ltd.|Air France|Alexander|Allied Van Lines|Ancient Chess|Arrco Playing Card Co.|Bar-Zim|Bayerwald Spiele|Bello Games New York, Inc.|Berwick's Toy Co. Ltd.|Big League Promotions Corp.|Bisonte|Blatz|Bozart Toys|Cardinal|à la carte AG|Cayro, the games|CCI India|Chad Valley Co Ltd.|Challenge Master Game Co Ltd|Character Games LTD|Chess Geeks|ChessUSA|CHH Games|Chupa Chups|Classic Games|Coca-Cola|Colombine BVBA|Comedy Central|Comedy Partners|Creative Crafthouse|Creative Educational Aids Pvt. Ltd.|Crisloid|Dal Negro|Darmon Diffusion|David Westnedge|De La Rue|DeAgostini|Deuce|Dilemma Games|Dourios|DreamWorks|Dynamic Games / Dynamic Design Industries|E.S. Lowe|Efko|EnumeroCribbageBoards|Epoch Playthings|Estrela|Excalibur Electronics|F. W. Woolworth Company|Fame Products|Fifth Avenue Crystal Ltd.|Friendly Games, Inc.|Fundex|Game Factory|Gibsons|Golden|Guigou|H. Baron|Handfaste|Hartung-Spiele|Hasbro|Hausemann & Hötte N.V.|Hexagames (I)|Heyne|Holdson|Homas Spelen|House Martin|House of Marbles|House of Staunton|Imaginarium|innovative KIDS|Inovac Rima SA|Intex Syndicate|Invicta Games|Italocremona|John Jaques of London|Jumbo|K & C Ltd|K.E. Mathiasen A/S|King International|Kingsway Inc|Kitfix Swallow Group|Klee|Klopffleisch|L. P. Septímio|Lagoon Games|Lardy International|LEGO|Lindop (William Lindop LTD)|Longfield Games|Ludens Planet|Magnetic Poetry Inc|Majora|Manchester United Football Club|Marigó|The Mark of Westminster|Masters Games|Mattel, Inc.|MB Jeux|MB Spellen|Melissa & Doug|Merit|Millenium|Milton Bradley|Monkey Pod Games|The Museum of Modern Art (MoMA)|Musketeer Chess|Neroulia|nestorgames|Nintendo Co., Ltd.|The Noble Collection|Noris Spiele|O'Gowna Studio|The Op|Open Board Games|Oriental Trading Company|Pacific Game Company|Parker Brothers|Patch Products|Paul Lamond Games Ltd|Pavilion|Peri Spiele|Piatnik|Piet Hein A/S|Pin International|Pleasantime Games|Poptoy|Pressman Toy Corp.|The Purple Cow|Ramsons|Research Games, Inc. / Athol / RGI / ARC|Revanche Spelen|Robin and Nell Dale|Rong Fa|Rosiness|Rot Ceramic|Sababa Toys, Inc.|Schmidt International|Schmidt Spiele|Selchow & Righter|Si-Si-Spiele|Skor-Mor|Sophisticated Games|Spear's Games|Spencer Gifts|Sterling Games|Studio Anne Carlton (SAC)|Sunrise Chess & Games|Super Accord|Søstrene Grene|Tactic|Tesco|Tezuka Productions|Thomas Salter Ltd|Toy Brokers Ltd|U3|Vilac|Volume-One Products|Waddingtons|Walt Disney Productions (Disney)|Węgiel|Western Publishing Company|Westside Fun Games|WHSmith|Wicked Vision|Wiley Publishing, Inc.|Winning Moves Games (USA)|Wizards of the Coast|WizKids (I)|Wm F. Drueke & Sons, Inc.|Wood Expressions|WorldWise Imports, LLC|Οδύσσεια",433,0,0
478,Citadels,2000,2,8,20,10,7.0778,2.0532,Bluffing|Card Game|City Building|Deduction|Fantasy|Medieval,Bruno Faidutti,"Hans im Glück|999 Games|Arclight|Asmodee|Asmodee China|Bergsala Enigma (Enigma)|Brain Games|cutia.ro|Delta Vision Publishing|E L & M Productions|Edge Entertainment|Fantasiapelit|Fantasy Flight Games|Fantasy Shop|Galakta|Galápagos Jogos|Giochi Uniti|Hobby World|Houpaa|KADABRA|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|Laser plus|Midgaard Games|Millenium|MINDOK|MultiSim|Nexus Editrice|Schmidt Spiele|Siam Board Games|Silver Stars Publishing|Smart Ltd|Swan Panasia Co., Ltd.|Windrider Games|Z-Man Games",434,0,1
98778,Hanabi,2010,2,5,25,8,7.06702,1.6929,Card Game|Deduction|Memory,Antoine Bauza,"ABACUSSPIELE|Cocktail Games|Les 12 Singes|Asmodee|Brain Games|Broadway Toys LTD|Buly Games|Competo / Marektoy|cutia.ro|Galápagos Jogos|Gém Klub Kft.|Happy Baobab|Hobby Japan|Interlude|Kaissa Chess & Games|Lifestyle Boardgames Ltd|Oliphante|PaperGames (III)|R&R Games|Rebel Sp. z o.o.|REXhry|Spin Master Ltd.|Swan Panasia Co., Ltd.",435,0,1
264241,Mandala,2019,2,2,20,10,7.62996,1.7831,Abstract Strategy|Card Game,Trevor Benjamin|Brett J. Gilbert,Lookout Games|999 Games|Asmodee Italia|Compaya.hu: Gamer Café Kft.|Funforge|Hobby Japan|Rebel Sp. z o.o.|sternenschimmermeer,436,0,1
95527,Madeira,2013,2,4,60,12,7.5874,4.294,Dice|Economic|Farming|Nautical,Nuno Bizarro Sentieiro|Paulo Soledade,What's Your Game?|999 Games|hobbity.eu|IELLO|Red Glove,437,0,0
15062,Shadows over Camelot,2005,3,7,60,10,7.11056,2.5664,Adventure|Bluffing|Deduction|Fantasy|Medieval|Mythology,Bruno Cathala|Serge Laget,Days of Wonder,438,0,0
13,Catan,1995,3,4,60,10,7.12879,2.311,Economic|Negotiation,Klaus Teuber,"KOSMOS|999 Games|Albi|Asmodee|Astrel Games|Bergsala Enigma (Enigma)|Brädspel.se|Brain Games|Broadway Toys LTD|Capcom Co., Ltd.|Catan Studio|Competo / Marektoy|danspil|Descartes Editeur|Devir|Dexy Co|Eurogames|Filosofia Éditions|Galakta|Giochi Uniti|GP Games|Grow Jogos e Brinquedos|HaKubia|Hanayama|Hobby World|Ideal Board Games|Igroljub|IntelliGames.BG|Ísöld ehf.|Kaissa Chess & Games|Korea Boardgames Co., Ltd.|L&M Games|Laser plus|Lautapelit.fi|Logojogos|Mayfair Games|Ninive Games|Paper Iyagi|Piatnik|Smart Ltd|Spilbræt.dk|Stupor Mundi|SuperHeated Neurons|Swan Panasia Co., Ltd.|Tilsit|Top Toys|TRY SOFT|Vennerød Forlag AS",439,0,0
123123,BattleCON: Devastation of Indines,2013,1,5,45,10,7.88325,3.0881,Card Game|Fantasy|Fighting,"D. Brad Talton, Jr.",Level 99 Games|Banana Games,440,0,1
205398,Citadels,2016,2,8,30,10,7.296,2.0051,Bluffing|Card Game|City Building|Fantasy|Medieval,Bruno Faidutti,"Windrider Games|(Unknown)|999 Games|Arclight|Asmodee|Asmodee China|Delta Vision Publishing|Edge Entertainment|Fantasmagoria|Galakta|Galápagos Jogos|Hans im Glück|Hobby World|Korea Boardgames Co., Ltd.|MINDOK|Rebel Sp. z o.o.|Swan Panasia Co., Ltd.|Z-Man Games|Ігромаг",441,0,1
20437,Lords of Vegas,2010,2,4,60,12,7.34169,2.3566,City Building|Dice|Economic,James Ernest|Mike Selinker,Mayfair Games|Z-Man Games|Zvezda,442,0,0
43570,Friday,2011,1,1,25,13,7.13266,2.1487,Adventure|Card Game|Fighting|Novel-based|Pirates,Friedemann Friese,"2F-Spiele|999 Games|Arclight|Edge Entertainment|Filosofia Éditions|Kaissa Chess & Games|Lacerta|Meanbook Games|Popcorn Games|Rio Grande Games|Siam Board Games|Swan Panasia Co., Ltd.|uplay.it edizioni",443,0,1
119506,Freedom: The Underground Railroad,2012,1,4,60,13,7.58212,2.9031,American Civil War|Economic|Educational|Political,Brian Mayer,"Academy Games, Inc.|(Self-Published)|(Web published)|ASYNCRON games",444,0,0
144189,Fire in the Lake,2014,1,4,180,0,8.06543,4.0965,Civil War|Modern Warfare|Political|Vietnam War|Wargame,Mark Herman|Volko Ruhnke,GMT Games,445,0,0
240196,Betrayal Legacy,2018,3,5,45,12,7.73755,2.8592,Adventure|Exploration|Horror|Miniatures,Rob Daviau|Noah Cohen|JR Honeycutt|Ryan Miller|Brian Neff|Andrew Veen,"Avalon Hill Games, Inc.",446,0,0
65781,London,2010,2,4,90,13,7.34727,2.882,City Building|Economic,Martin Wallace,Treefrog Games,447,0,0
127398,Legends of Andor,2012,2,4,60,10,7.17185,2.7622,Adventure|Fantasy|Fighting|Puzzle,Michael Menzel,"KOSMOS|999 Games|Albi|Arclight|Devir|Fantasmagoria|Fantasy Flight Games|Galakta|Giochi Uniti|IELLO|Korea Boardgames Co., Ltd.|Piatnik|Zvezda",448,1,0
105551,Archipelago,2012,2,5,30,14,7.32761,3.7365,Civilization|Economic|Exploration|Nautical|Negotiation|Renaissance,Christophe Boelinger,Ludically|Asmodee,449,0,0
206941,First Class: All Aboard the Orient Express!,2016,2,4,40,10,7.44732,2.7795,Card Game|Trains,Helmut Ohley,Hans im Glück|999 Games|Arclight|Broadway Toys LTD|Devir|Z-Man Games,450,0,1
193042,Junk Art,2016,2,6,30,8,7.39469,1.2235,Action / Dexterity|Party Game,Jay Cormier|Sen-Foong Lim,Hobby Japan|Kaissa Chess & Games|Ludonova|MINDOK|Plan B Games|Pretzel Games,451,0,0
202426,Sidereal Confluence,2017,4,9,120,14,7.81146,3.5504,Economic|Negotiation|Science Fiction,TauCeti Deichmann,WizKids (I)|Banana Games|Frosted Games|Intrafin Games|Lavka Games|Pegasus Spiele,452,0,0
191862,Imhotep,2016,2,4,40,10,7.17195,2.0035,Ancient|Transportation,Phil Walker-Harding,"KOSMOS|Arclight|Devir|Galakta|Giochi Uniti|IELLO|Korea Boardgames Co., Ltd.|Lautapelit.fi|Piatnik|Spilbræt.dk|Vennerød Forlag AS|White Goblin Games",453,0,0
150145,Skull King,2013,2,8,30,8,7.4498,1.7068,Card Game|Nautical|Pirates,Brent Beck|Jeffrey Beck,Grandpa Beck's Games|Devir|OPEN'N PLAY|Popcorn Games|Schmidt Spiele,454,0,1
97786,Small World Underground,2011,2,5,30,8,7.2553,2.5875,Fantasy|Fighting|Territory Building,Philippe Keyaerts,Days of Wonder|Edge Entertainment|Giochi Uniti|Hobby Japan|Hobby World|Rebel Sp. z o.o.,455,0,0
319966,The King Is Dead: Second Edition,2020,2,4,30,14,7.79598,2.1364,Abstract Strategy|Medieval|Political,Peer Sylvester,Osprey Games|Do it games|Fox in the Box|Giant Roc|Ogry Games|Origames|Studio Supernova,456,0,0
341169,Great Western Trail (Second Edition),2021,1,4,75,12,8.60983,3.625,American West|Animals|Economic,Alexander Pfister,eggertspiele|Ediciones MasQueOca|Ghenos Games|Lacerta|Yayoi The Dreamer,457,0,0
232414,Oceans,2020,2,4,60,12,7.58474,2.817,Animals|Card Game|Educational|Environmental|Prehistoric,Nick Bentley|Dominic Crapuchettes|Ben Goldman|Brian O'Neill,North Star Games|Asmodee Korea|Ediciones MasQueOca|Funforge|Gameland 游戏大陆|Grok Games|Pendragon Game Studio|Popcorn Games|Reflexshop|Rightgames RBG SIA|Schwerkraft-Verlag|TWOPLUS Games,458,0,1
171668,The Grizzled,2015,2,5,30,14,7.17064,1.9573,Card Game|World War I,Fabien Riffaud|Juan Rodriguez,Sweet Games|BoardM Factory|CMON Global Limited|Cool Mini Or Not|Lavka Games|Lex Games|Ludonova|Oliphante|Rebel Sp. z o.o.|Reflexshop|Spaghetti Western Games,459,0,1
144797,Argent: The Consortium,2015,2,5,60,10,7.68447,3.8061,Fantasy|Political,Trey Chambers,Level 99 Games|Melmac Games,460,0,0
133848,Euphoria: Build a Better Dystopia,2013,2,6,60,13,7.23186,3.12,Science Fiction,Jamey Stegmaier|Alan Stone,Stonemaier Games|ADC Blackfire Entertainment|ADC Blackfire Entertainment GmbH|Dice Realm|Fire on Board Jogos|GaGa Games|Ghenos Games|Morning Players|SD Games,461,0,0
221965,The Fox in the Forest,2017,2,2,30,10,7.18359,1.581,Animals|Card Game|Fantasy,Joshua Buergel,Foxtrot Games|Renegade Game Studios|Banana Games|Gen-X Games|Lavka Games|Mandoo Games|MINDOK|Raven Distribution|Reflexshop|Schwerkraft-Verlag|White Goblin Games,462,0,1
36553,Time's Up! Title Recall!,2008,4,18,60,12,7.70306,1.1889,Humor|Movies / TV / Radio theme|Party Game,Michael Adams|Peter Sarrett,R&R Games,463,0,0
180974,Potion Explosion,2015,2,4,30,8,7.14512,1.758,Fantasy|Puzzle,Stefano Castelli|Andrea Crespi|Lorenzo Silva,"Horrible Guild|999 Games|ADC Blackfire Entertainment|BoardM Factory|Cool Mini Or Not|Edge Entertainment|Galápagos Jogos|Ghenos Games|HaKubia|HeidelBÄR Games|Heidelberger Spieleverlag|Hobby Japan|IELLO|InterHit|Lanlalen|Rebel Sp. z o.o.|SuperHeated Neurons|Swan Panasia Co., Ltd.",464,1,0
245654,Railroad Ink: Deep Blue Edition,2018,1,6,20,8,7.24022,1.4815,Dice|Trains,Hjalmar Hach|Lorenzo Silva,Horrible Guild|Albi|Angry Lion Games|Asmodee|CMON Global Limited|Delta Vision Publishing|Divercentro|Edge Entertainment|FoxGames|Galápagos Jogos|Ghenos Games|Hobby Japan|InterHit|Kilogames|White Goblin Games,465,0,0
21790,Thurn and Taxis,2006,2,4,60,10,7.09723,2.259,Post-Napoleonic|Transportation,Andreas Seyfarth|Karen Seyfarth,Hans im Glück|999 Games|Albi|Bard Centrum Gier|Hobby World|Lautapelit.fi|MINDOK|Rio Grande Games|Schmidt Spiele|Smart Ltd,466,0,0
102652,Sentinels of the Multiverse,2011,2,5,30,8,7.18974,2.5055,Card Game|Comic Book / Strip|Fighting,Christopher Badell|Paul Bender|Adam Rebottaro,"Greater Than Games, LLC|Gigante Jogos",467,0,1
875,Roads & Boats,1999,1,4,240,14,7.72815,4.1877,City Building|Civilization|Economic|Industry / Manufacturing|Transportation,Jeroen Doumen|Joris Wiersinga,Splotter Spellen,468,0,0
125618,Libertalia,2012,2,6,40,14,7.14787,2.2357,Card Game|Pirates,Paolo Mori,Marabunta|Asmodee|Asterion Press,469,0,1
269144,Hadara,2019,2,5,45,10,7.46214,2.1955,City Building|Civilization,Benjamin Schwer,Hans im Glück|999 Games|Arclight|Bard Centrum Gier|Devir|Edge Entertainment|Game Harbor|Hobby World|Mandoo Games|MINDOK|Piatnik|Z-Man Games,470,0,0
12942,No Thanks!,2004,3,7,20,8,7.06119,1.1358,Card Game,Thorsten Gimmler,"AMIGO|999 Games|Asmodee|Broadway Toys LTD|Dal Negro|Dr. Wood Challenge Centre|Fractal Juegos|G3|Gigamic|KADABRA|Kaissa Chess & Games|Kikigagne?|Korea Boardgames Co., Ltd.|Lautapelit.fi|Lifestyle Boardgames Ltd|Mayfair Games|Möbius Games|Morapiaf|PaperGames (III)|Piatnik|Shafir Games (המשחקים של חיים שפיר)|Swan Panasia Co., Ltd.|Vennerød Forlag AS|VR Distribution|Z-Man Games|Ігромаг",471,0,1
142379,Escape Plan,2019,1,5,60,12,7.57438,3.6854,Adventure|Exploration|Mafia,Vital Lacerda,Eagle-Gryphon Games|Angry Lion Games|Giochix.it|Mosaico Jogos|TLAMA games,472,0,0
147949,One Night Ultimate Werewolf,2014,3,10,10,8,7.10804,1.383,Bluffing|Card Game|Deduction|Horror|Party Game,Ted Alspach|Akihisa Okui,Bézier Games|HaKubia|Lacerta|Outland|Playfun Games|Popcorn Games|Ravensburger|Rawstone|Reflexshop|Siam Board Games|UBO CnC|Viravi Edicions|White Goblin Games,473,0,1
9674,Ingenious,2004,1,4,30,8,7.11649,1.9135,Abstract Strategy,Reiner Knizia,"KOSMOS|999 Games|Bard Centrum Gier|Brädspel.se|Brain Games|Damm / Egmont|Devir|Edge Entertainment|Egmont Litas|Esdevium|Fantasy Flight Games|Filosofia Éditions|Giochi Uniti|Green Board Game Co.|Hobby Japan|Hobby World|Kaissa Chess & Games|Kärnan|Kirjalito|Korea Boardgames Co., Ltd.|Laser plus|Litor|Mass Games|MINDOK|Nexus Editrice|Piatnik|Sophisticated Games|Stupor Mundi|Tilsit|White Goblin Games",474,0,0
31999,TZAAR,2007,2,2,30,13,7.66987,2.5337,Abstract Strategy,Kris Burm,"Don & Co.|HUCH!|Rebel Sp. z o.o.|Rio Grande Games|Smart Toys and Games, Inc.",475,0,0
262211,Cloudspire,2019,1,4,90,13,8.25504,4.3009,Exploration|Fantasy|Video Game Theme,Josh J. Carlson|Adam Carlson|Josh Wielgus,Chip Theory Games|Maldito Games,476,0,0
58421,Egizia,2009,2,4,90,12,7.40817,2.8333,Ancient|Farming,Acchittocca|Flaminia Brasini|Virginio Gigli|Stefano Luperto|Antonio Tinto,Hans im Glück|Bard Centrum Gier|IELLO|MINDOK|Rio Grande Games|Stupor Mundi,477,0,0
11,Bohnanza,1997,2,7,45,13,7.04311,1.6746,Card Game|Farming|Negotiation,Uwe Rosenberg,"AMIGO|999 Games|Brädspel.se|Brain Games|Broadway Toys LTD|Copag Cards|Corfix|Fractal Juegos|G3|Gigamic|Giochi Uniti|Kaissa Chess & Games|Kikigagne?|Korea Boardgames Co., Ltd.|Lautapelit.fi|Lifestyle Boardgames Ltd|Lookout Games|Mercurio|Midgaard Games|Möbius Games|Paper Iyagi|PaperGames (III)|Piatnik|Rio Grande Games|Stratelibri|Swan Panasia Co., Ltd.|Tempo Games (I)",478,0,1
17405,1846: The Race for the Midwest,2005,3,5,240,14,7.96204,3.9424,Economic|Trains,Thomas Lehmann,"Deep Thought Games, LLC|GMT Games|Golden Spike Games|Rawstone",479,0,0
262215,Blackout: Hong Kong,2018,1,4,75,14,7.4743,3.4757,Economic|Exploration,Alexander Pfister,"eggertspiele|Arclight|Broadway Toys LTD|Cranio Creations|Ediciones MasQueOca|Galápagos Jogos|Korea Boardgames Co., Ltd.|Lacerta|Lavka Games|Pegasus Spiele|Zvezda",480,0,0
301880,Raiders of Scythia,2020,1,4,60,12,7.89757,2.6667,Ancient,Shem Phillips,"Garphill Games|CMON Global Limited|Ediciones Primigenio|Fever Games|Korea Boardgames Co., Ltd.|Lavka Games|Lord of Boards|MEEPLE|Mosaico Jogos|Pixie Games|Portal Games|Reflexshop|Renegade Game Studios|Schwerkraft-Verlag|TLAMA games",481,0,0
90419,Airlines Europe,2011,2,5,75,10,7.29959,2.4442,Aviation / Flight|Economic,Alan R. Moon,ABACUSSPIELE|Competo / Marektoy|Filosofia Éditions|G3|Hobby Japan|Hobby World|Rio Grande Games,482,0,0
163968,Elysium,2015,2,4,60,14,7.21928,2.7591,Ancient|Card Game|Mythology,Matthew Dunstan|Brett J. Gilbert,Space Cowboys|Asmodee|Asterion Press|Rebel Sp. z o.o.,483,0,1
232043,Queendomino,2017,2,4,25,8,7.22622,2.0667,City Building|Fantasy|Medieval|Territory Building,Bruno Cathala,"Blue Orange (EU)|Blue Orange Games|Blackrock Games|FoxGames|FoxMind|FoxMind Israel|Gém Klub Kft.|Happy Baobab|MINDOK|PaperGames (III)|Pegasus Spiele|Swan Panasia Co., Ltd.|White Goblin Games|テンデイズゲームズ(TendaysGames)",484,0,0
156009,Port Royal,2014,2,5,20,8,7.13305,1.6192,Card Game|Economic|Nautical|Pirates,Alexander Pfister,"Pegasus Spiele|999 Games|Bard Centrum Gier|Brädspel.se|Brain Games|cutia.ro|Ediciones MasQueOca|Fantasmagoria|Hobby Japan|Hobby World|HomoLudicus|Kaissa Chess & Games|Lautapelit.fi|Matagot|MINDOK|PaperGames (III)|Piatnik|Popcorn Games|Pridemage Games|Steve Jackson Games|SuperHeated Neurons|Swan Panasia Co., Ltd.",485,0,1
18,RoboRally,1994,2,8,45,12,7.07412,2.4295,Maze|Miniatures|Racing|Science Fiction,Richard Garfield,"Wizards of the Coast|999 Games|ADC Blackfire Entertainment|AMIGO|Avalon Hill Games, Inc.|Hasbro|Play Factory",486,0,0
34119,Tales of the Arabian Nights,2009,1,6,120,12,7.18476,2.1556,Adventure|Arabian|Exploration|Fantasy|Travel,Anthony J. Gallela|Eric Goldberg|Kevin Maroney|Zev Shlasinger,"Z-Man Games|Devir|Filosofia Éditions|Giochix.it|MYBG Co., Ltd.",487,0,0
133473,Sushi Go!,2013,2,5,15,8,7.03539,1.162,Card Game,Phil Walker-Harding,"Adventureland Games|Gamewright|ADC Blackfire Entertainment|AURUM, Inc.|Brädspel.se|Cocktail Games|Devir|Feelindigo|FoxMind Israel|Gameland 游戏大陆|Hemz Universal Games Co. Ltd.|Kaissa Chess & Games|Kanga Games|Lautapelit.fi|Lifestyle Boardgames Ltd|NeoTroy Games|Rebel Sp. z o.o.|Reflexshop|uplay.it edizioni|White Goblin Games|Zoch Verlag",488,0,1
181530,Runebound (Third Edition),2015,2,4,120,14,7.48116,2.6978,Adventure|Exploration|Fantasy,Lukas Litzsinger,Fantasy Flight Games|Arclight|Asterion Press|Edge Entertainment|Galakta|Heidelberger Spieleverlag|Hobby World,489,0,0
42052,Vinhos,2010,2,4,60,12,7.48028,4.2113,Economic|Farming|Industry / Manufacturing,Vital Lacerda,What's Your Game?|hobbity.eu|HUCH!|Hutter Trade GmbH + Co KG|IELLO|Red Glove|Z-Man Games,490,0,0
27173,Vikings,2007,2,4,60,10,7.24562,2.5431,Economic|Medieval|Nautical|Territory Building,Michael Kiesling,Hans im Glück|Albi|Filosofia Éditions|MINDOK|Rio Grande Games|Smart Ltd|Z-Man Games,491,0,0
97842,Last Will,2011,2,5,45,14,7.18328,2.7243,Card Game|Economic|Humor,Vladimír Suchý,Czech Games Edition|Arclight|GaGa Games|Heidelberger Spieleverlag|IELLO|MINDOK|One Moment Games|Rebel Sp. z o.o.|Rio Grande Games|uplay.it edizioni,492,0,1
31730,Chicago Express,2007,2,6,60,12,7.24424,2.7825,Economic|Post-Napoleonic|Trains|Transportation,John Bohrer,Queen Games|Winsome Games|G3|M-Ágnes,493,0,0
192836,The Colonists,2016,1,4,30,12,7.60354,4.1019,Civilization,Tim Puls,Lookout Games|Cranio Creations|Mayfair Games,494,0,0
